"year","country","v2x_polyarchy","v2x_pubcorr","v2jucorrdc","v2xel_regelec","v2elsnlsff","v2elrgpwr","e_fh_rol","v2ellocelc","v2ellocpwr","v2xel_locelec","RWI","bmr_democracy","polity","polity2","xpolity","gdppc10","pop","minor","major","armedconf","fh.A.Legal","fh.B.Political","fh.C.Economic","fh.total.score","fh.media.freedom","rulelaw.wb","l.polity2","polity2.squ","l.polity2.squ","v2x_polyarchy.sq","v2x_libdem.sq","lpop","l.lpop","lrgdp","l.lrgdp","pts","l.pts","gwno","alljourn","polgroup","state","other","unknown","stateunknown","stateunknownother","foreign.state","local.state","capital.stateunknown","capital.state","nocapital.state","regional.media.state","national.media.state","international.media.state","foreign.unknown","local.unknown","capital.unknown","nocapital.unknown","regional.media.unknown","national.media.unknown","international.media.unknown","state.nationalreach.d","unknown.nationalreach.d","state.localreach.d","unknown.localreach.d","state.d","unknown.d","stateunknown.d","polgroup.d","other.d","capital.state.d","capital.unknown.d","capital.stateunknown.d","nocapital.state.d","nocapital.unknown.d","regional.media.state.d","national.media.state.d","international.media.state.d","regional.media.unknown.d","national.media.unknown.d","international.media.unknown.d","nonregional.state.d","nonregional.unknown.d"
2013,"Iceland",0.87,0.018,-3.025,0,1.896,NA,16,5,1.975,0.977,"liberal democracy",1,NA,NA,NA,44125.2875291766,323764,NA,0,0,3,4,5,12,2,1.662148,NA,NA,NA,0.7569,0.630436,12.6877701343042,12.6783112753005,10.6947883104563,10.6610940677417,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Indonesia",0.64,0.703,0.976,0.952,-0.266,1.644,5,5,1.452,0.926,"electoral democracy",1,8,8,6,3570.93116676032,251268276,NA,0,0,16,18,15,49,1,-0.5307681,8,64,64,0.4096,0.254016,19.3420317549906,19.3290919255465,8.18058167178849,8.13943809777724,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Iran",0.203,0.604,1.104,0,0.774,NA,3,5,-0.792,0.218,"electoral autocracy",0,-7,-7,-4,5762.5206030706,77152445,NA,0,0,30,36,24,90,0,-0.995814,-7,49,49,0.041209,0.026244,18.1612938277813,18.148307228646,8.65913026266868,8.69141768060572,4,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Ireland",0.884,0.046,-2.466,0,2.064,NA,15,2,1.014,0.823,"liberal democracy",1,10,10,7,48111.5631836244,4598294,NA,0,0,5,6,5,16,2,1.731723,10,100,100,0.781456,0.651249,15.341195923105,15.3387143185637,10.7812778260306,10.7728309667232,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Israel",0.75,0.142,-1.795,0,-0.965,NA,11,5,1.621,0.948,"liberal democracy",1,6,6,6,32562.9333543936,8059500,NA,0,0,7,14,9,30,2,0.9780432,6,36,36,0.5625,0.374544,15.9023620778191,15.8837015488713,10.3909299067955,10.3667577126112,4,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Italy",0.878,0.243,-1.211,0.994,-0.788,2.493,12,5,2.397,0.992,"liberal democracy",1,10,10,7,33889.3160821703,60233948,NA,0,0,12,10,9,31,1,0.4029013,10,100,100,0.770884,0.643204,17.9137466716015,17.9021541604335,10.4308550838773,10.459880237791,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Jamaica",0.816,0.13,-1.809,0,-1.084,NA,6,5,2.33,0.99,"electoral democracy",1,9,9,7,4833.39039773418,2773215,NA,0,0,3,8,6,17,2,-0.3500251,9,81,81,0.665856,0.485809,14.8355178549497,14.8318149364348,8.48330344609862,8.48198260563551,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Japan",0.852,0.026,-2.82,0.988,1.613,2.241,15,5,2.061,0.98,"liberal democracy",1,10,10,7,46287.8870772546,127338621,NA,0,0,5,14,6,25,2,1.443707,10,100,100,0.725904,0.594441,18.6623604032186,18.6641090729762,10.7426355876445,10.7210794908753,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Jordan",0.258,0.548,-0.476,0.025,-2.143,-1.637,6,5,-0.767,0.223,"closed autocracy",0,-3,-3,-4,3965.1260099376,7214832,NA,0,0,22,26,20,68,0,0.3929674,-3,9,9,0.066564,0.051529,15.7916494650957,15.7606276783698,8.28529291412829,8.28841542273457,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Kazakhstan",0.259,0.73,1.295,0.038,1.475,-1.766,4,2,-2.287,0.011,"electoral autocracy",0,-6,-6,-4,10368.6666779004,17035275,NA,0,0,29,33,23,85,0,-0.6916046,-6,36,36,0.067081,0.017161,16.6507967521814,16.6363788973999,9.24654371801983,9.20269266467738,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Kosovo",0.5,0.515,0.762,0,-0.596,NA,NA,5,0.429,0.667,"electoral autocracy",1,8,8,6,3555.88125845593,1824100,NA,0,0,14,18,17,49,1,-0.5478382,8,64,64,0.25,0.069696,14.416597272675,14.406181946935,8.17635820419099,8.15294748891489,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Kuwait",0.308,0.528,-0.745,0,1.066,NA,7,5,-0.689,0.244,"closed autocracy",0,-7,-7,-4,37974.0296827174,3593689,NA,0,0,20,23,16,59,1,0.3656267,-7,49,49,0.094864,0.074529,15.0946898094707,15.0450285869134,10.544657775662,10.5828941228931,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Kyrgyzstan",0.438,0.793,0.959,0.072,-0.742,-1.062,4,2,0.084,0.519,"electoral autocracy",0,7,7,6,984.239033535116,5719600,NA,0,0,19,27,20,66,0,-1.109208,7,49,49,0.191844,0.101124,15.5594094308408,15.5395620441683,6.89186878781117,6.8081179863971,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Laos",0.091,0.819,1.521,0.062,1.53,-1.109,2,0,0.573,0.358,"closed autocracy",0,-7,-7,-3,1371.42570461251,6579985,NA,0,0,26,33,25,84,0,-0.8002762,-7,49,49,0.008281,0.0064,15.6995430236636,15.6831579618914,7.22360613801172,7.15863271995502,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Latvia",0.847,0.087,-1.243,0,1.946,NA,12,5,2.257,0.987,"liberal democracy",1,8,8,6,13420.8579003507,2012647,NA,0,0,6,11,10,27,2,0.7678499,8,64,64,0.717409,0.576081,14.5149613290856,14.5256716771185,9.50456533548323,9.46528306227303,1,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Lebanon",0.554,0.734,0.801,0,-1.7,NA,5,5,0.747,0.777,"electoral democracy",0,6,6,5,7560.60819465732,5286990,NA,0,0,18,21,14,53,1,-0.7756893,6,36,36,0.306916,0.101124,15.480759643784,15.4096839582632,8.93070691496647,8.99282285911578,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Lesotho",0.619,0.487,0.506,0.329,-0.47,0.403,11,5,1.137,0.874,"electoral democracy",1,8,8,7,1322.11909807069,2083061,NA,0,0,13,18,16,47,1,-0.2019752,8,64,64,0.383161,0.2025,14.5493490044999,14.5369200696422,7.186991105666,7.1794290554236,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Liberia",0.609,0.745,2.121,0,-0.664,NA,7,0,0.727,0.384,"electoral democracy",1,6,6,5,382.41912891219,4293692,NA,0,0,16,21,21,58,1,-0.8790346,6,36,36,0.370881,0.214369,15.2726575268557,15.2482482840542,5.94651720323206,5.88746918981088,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Lithuania",0.83,0.116,-0.885,0,1.463,NA,13,5,2.292,0.988,"liberal democracy",1,10,10,7,14309.4455746108,2957689,NA,0,0,6,8,10,24,2,0.8360037,10,100,100,0.6889,0.585225,14.8999187781183,14.9100388518001,9.56867512788734,9.52408768103197,1,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Luxembourg",0.872,0.045,-0.965,0,1.922,NA,16,5,-0.742,0.243,"liberal democracy",1,10,10,7,103506.235910577,543360,NA,0,0,2,4,6,12,2,1.816299,10,100,100,0.760384,0.571536,13.2055273626651,13.1824156001375,11.5473871402163,11.5294118002226,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Macedonia",0.466,0.538,1.172,0,-1.397,NA,8,5,2.144,0.985,"electoral autocracy",1,9,9,7,4759.22916060847,2072543,NA,0,0,17,21,19,57,1,-0.1996228,9,81,81,0.217156,0.087025,14.5442869136654,14.5427064460386,8.46784099306296,8.44058850122051,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Madagascar",0.252,0.841,1.803,0.04,-1.266,-1.395,5,5,-0.638,0.263,"electoral autocracy",0,3,3,2,407.023592595268,22924557,NA,0,0,20,27,16,63,0,-0.9128277,3,9,9,0.063504,0.024336,16.9477192520379,16.9198155824198,6.00887115082711,6.01447331751686,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Malawi",0.57,0.789,-0.5,0,0.33,NA,9,2,1.003,0.823,"electoral democracy",1,6,6,5,482.964042905024,16190126,NA,0,0,17,18,16,51,1,-0.1622785,6,36,36,0.3249,0.201601,16.5999121082054,16.5691990406336,6.17994220555017,6.15996215882208,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Malaysia",0.324,0.492,-0.263,0.973,-0.942,1.953,5,0,0.404,0.325,"electoral autocracy",0,6,6,5,10062.9106024142,29465372,1,0,1,24,23,17,64,0,0.4357612,6,36,36,0.104976,0.047961,17.1987263013229,17.1835626536339,9.21661172610317,9.18591407374162,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Maldives",0.495,0.555,1.452,0.434,-0.292,-0.166,7,5,1.015,0.842,"electoral autocracy",0,NA,NA,NA,6896.89218556849,393000,NA,0,0,18,21,16,55,1,-0.7466154,NA,NA,NA,0.245025,0.0676,12.8815648908514,12.8609986132699,8.83882618123262,8.81346549757506,1,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Malta",0.737,0.199,-0.868,0,1.785,NA,NA,5,0.921,0.816,"electoral democracy",1,NA,NA,NA,22588.9548223093,423374,NA,0,0,5,9,9,23,2,1.333084,NA,NA,NA,0.543169,0.318096,12.956011228145,12.9467115285753,10.025216341119,9.99076406028259,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Mauritania",0.477,0.841,1.977,0.15,-0.803,-0.522,4,5,-0.553,0.289,"electoral autocracy",0,-2,-2,-2,1316.31896019626,3872684,NA,0,0,14,19,15,48,1,-0.9984549,-2,4,4,0.227529,0.053361,15.1694583646699,15.1444583404835,7.18259445348797,7.14847443442285,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Mauritius",0.829,0.379,0.306,0,1.565,NA,13,5,1.308,0.905,"liberal democracy",1,10,10,7,8848.88703370886,1258653,NA,0,0,7,10,13,30,2,0.9500684,10,100,100,0.687241,0.505521,14.0455526594696,14.0433486725522,9.08804697119071,9.05719917510122,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Moldova",0.668,0.614,0.901,0.777,0.182,0.761,7,5,1.226,0.891,"electoral democracy",1,9,9,7,1894.78010906573,3558566,NA,0,0,16,18,19,53,1,-0.3721325,9,81,81,0.446224,0.295936,15.0848682126901,15.0851359813402,7.54685807335133,7.45674959979447,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Mongolia",0.722,0.581,0.507,0.808,-0.416,0.937,12,2,1.298,0.884,"electoral democracy",1,10,10,7,3698.55242094748,2859174,NA,0,0,13,12,12,37,1,-0.371379,10,100,100,0.521284,0.297025,14.8660433298932,14.8481037633367,8.21569678449716,8.12344726924116,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Montenegro",0.468,0.547,-0.028,0,-1.112,NA,10,5,1.482,0.929,"electoral autocracy",1,9,9,7,6928.0074715532,621207,NA,0,0,10,18,11,39,1,0.0454805,9,81,81,0.219024,0.138384,13.3394196387057,13.338443642339,8.84332752869914,8.80942865392338,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Morocco",0.327,0.65,0.812,0.376,-0.61,-0.296,6,5,-1.021,0.152,"closed autocracy",0,-4,-4,-2,3106.94667076151,33452686,NA,0,0,24,24,18,66,0,-0.2479497,-4,16,16,0.106929,0.064516,17.3256426402684,17.3115389137209,8.0413957450235,8.01126456860564,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Mozambique",0.449,0.769,0.248,0.142,-1.284,-1.055,7,5,1.225,0.886,"electoral autocracy",0,5,5,4,472.004826475729,26467180,1,0,1,13,17,15,45,1,-0.8155884,5,25,25,0.201601,0.098596,17.0914160328272,17.0632819749075,6.15698921111745,6.11614135348146,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Myanmar (Burma)",0.349,0.664,1.28,0.897,-1.015,1.434,1,0,-0.398,0.173,"electoral autocracy",0,-3,-3,-1,1148.98419322222,52983829,1,0,1,22,24,24,70,0,-1.233818,-3,9,9,0.121801,0.024025,17.7854973117523,17.7771584457543,7.04663352076737,6.9740746506573,4,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Namibia",0.643,0.236,-1.713,0.867,-0.498,1.235,11,5,1.61,0.951,"liberal democracy",0,6,6,4,5608.60199939429,2346592,NA,0,0,9,12,10,31,1,0.2669593,6,36,36,0.413449,0.275625,14.6684746207781,14.6447804582586,8.63205676949284,8.60074809881447,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Nepal",0.273,0.738,1.523,0.118,-0.338,-0.731,5,0,0.249,0.3,"electoral autocracy",1,6,6,5,648.735831922658,27834981,NA,0,0,16,24,15,55,1,-0.7181364,6,36,36,0.074529,0.028561,17.1418040970057,17.1297152897342,6.4750255952014,6.44665524807856,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Netherlands",0.888,0.039,-2.149,0.907,2.072,1.325,15,2,1.209,0.868,"liberal democracy",1,10,10,7,49972.8254281351,16804432,NA,0,0,1,5,4,10,2,1.835081,10,100,100,0.788544,0.714025,16.6371532191057,16.6342050111713,10.819234645228,10.8240880589118,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"New Zealand",0.902,0.013,-2.822,0,2.04,NA,15,5,2.136,0.983,"liberal democracy",1,10,10,7,35553.0300988635,4442100,NA,0,0,3,8,7,18,2,1.878955,10,100,100,0.813604,0.727609,15.3066377955649,15.298954315583,10.4787806664476,10.4593940196902,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Nicaragua",0.377,0.675,1.396,0,-0.811,NA,7,5,0.759,0.774,"electoral autocracy",1,9,9,7,1723.89506946488,5945646,NA,0,0,14,21,17,52,1,-0.6747248,9,81,81,0.142129,0.024964,15.5981697449455,15.5865627708426,7.45234158479178,7.41961367668467,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Niger",0.644,0.624,0.163,0.496,-1.975,2.383,5,5,1.765,0.961,"electoral democracy",1,6,6,5,375.111175576095,18358863,NA,0,0,15,20,17,52,1,-0.6596034,6,36,36,0.414736,0.266256,16.7256230131344,16.685440464304,5.92722245023532,5.9160621079348,3,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"North Korea",0.084,0.884,1.47,0.065,1.866,-1.538,0,5,-1.417,0.078,"closed autocracy",0,-10,-10,-6,NA,24895705,NA,0,0,30,38,29,97,0,-1.381946,-10,100,100,0.007056,1e-04,17.030205856597,17.0248754166445,NA,NA,5,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Norway",0.913,0.012,-3.29,NA,1.975,1.653,16,5,1.828,0.966,"liberal democracy",1,10,10,7,88394.2732954938,5079623,NA,0,0,3,3,4,10,2,1.98001,10,100,100,0.833569,0.7744,15.4407476042023,15.4286561883093,11.3895624648021,11.391716367248,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Oman",0.18,0.35,-2.113,0,1.236,NA,4,5,0.46,0.671,"closed autocracy",0,-8,-8,-5,16938.4037971464,3906912,NA,0,0,25,27,19,71,0,0.4920177,-8,64,64,0.0324,0.016641,15.1782578501081,15.0811028772716,9.73733873691556,9.79169655569594,3,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Panama",0.775,0.387,0.497,0.311,-0.164,0.317,9,5,1.395,0.915,"electoral democracy",1,9,9,6,9894.50624931327,3805683,NA,0,0,17,20,13,50,1,-0.2160364,9,81,81,0.600625,0.362404,15.1520060338266,15.135601279072,9.19973495778341,9.15199978023711,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Papua New Guinea",0.398,0.676,-1.51,0.798,-2.203,0.842,7,5,1.455,0.929,"electoral autocracy",1,5,5,5,1678.23049979465,7308864,NA,0,0,6,13,10,29,2,-0.9475358,5,25,25,0.158404,0.092416,15.8045984160928,15.7833038016951,7.42549524338276,7.39289453756434,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Poland",0.883,0.172,-2.317,0.861,1.688,1.178,13,5,2.221,0.987,"liberal democracy",1,10,10,7,13632.0943790296,38040196,NA,0,0,9,11,7,27,2,0.8194907,10,100,100,0.779689,0.662596,17.4541539480993,17.454757548274,9.52018217238944,9.50576614912097,1,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Portugal",0.88,0.143,-1.861,0,1.35,NA,15,5,2.155,0.985,"liberal democracy",1,10,10,7,21229.3531431236,10457295,NA,0,0,5,7,6,18,2,1.058802,10,100,100,0.7744,0.675684,16.1628103789507,16.1682985310602,9.96314008523281,9.96901783930232,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Qatar",0.087,0.488,-1.031,0,1.43,NA,4,NA,NA,0,"closed autocracy",0,-10,-10,-6,73791.1373484132,2101288,NA,0,0,20,25,22,67,0,0.9585235,-10,100,100,0.007569,0.010404,14.558061048015,14.5164393828421,11.2089939132473,11.2074576779098,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Romania",0.659,0.573,-1.009,0.739,1.21,0.66,12,5,0.708,0.761,"electoral democracy",1,9,9,7,8851.96471979389,19983693,NA,0,0,12,15,14,41,1,0.125016,9,81,81,0.434281,0.3136,16.8104271489397,16.8141403795684,9.08839471559972,9.04997475994243,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Rwanda",0.264,0.116,0.045,0.15,-0.815,-0.523,3,5,0.759,0.773,"electoral autocracy",0,-3,-3,-1,631.817968228734,11078095,NA,0,0,22,33,24,79,0,-0.1547242,-4,9,16,0.069696,0.0324,16.2204802930936,16.1966618845649,6.44860132770517,6.42663873860812,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"S<U+00E3>o Tom<U+00E9> & Pr<U+00ED>ncipe",0.726,0.327,-0.618,0.974,1.17,1.941,12,5,1.329,0.909,"electoral democracy",1,NA,NA,NA,1221.8716981597,182386,NA,0,0,NA,NA,NA,NA,NA,-0.768153,NA,NA,NA,0.527076,0.378225,12.1138805992906,12.09225424033,7.10813914089669,7.08274075611346,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Saudi Arabia",0.019,0.686,-0.442,0.007,1.086,-2.182,2,2,-2.45,0.007,"closed autocracy",0,-10,-10,-6,20753.1232384374,30201051,NA,0,0,29,29,25,83,0,0.1572144,-10,100,100,0.000361,0.0016,17.223387283064,17.1997668123312,9.94045203184728,9.93772359026888,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Senegal",0.731,0.205,-0.05,0.134,1.129,-1.103,10,5,-1.526,0.069,"electoral democracy",1,7,7,5,998.48369478973,14221041,NA,0,0,18,16,14,48,1,-0.2388487,7,49,49,0.534361,0.344569,16.4702331864109,16.4387366609646,6.90623782301771,6.90347575951639,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Seychelles",0.508,0.206,-1.261,0,NA,NA,11,0,-1.681,0.025,"electoral democracy",0,NA,NA,NA,13153.0386775823,89949,NA,0,0,16,19,17,52,1,0.0717096,NA,NA,NA,0.258064,0.155236,11.4069981220295,11.3885293610998,9.48440808905461,9.4441380328126,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Sierra Leone",0.539,0.722,1.09,0,-0.913,NA,9,5,1.928,0.976,"electoral democracy",1,7,7,6,617.137737696336,6178859,NA,0,0,14,19,16,49,1,-0.8590334,7,49,49,0.290521,0.112896,15.6366441845563,15.6144371154795,6.42509223674898,6.2590307319297,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
